subjID,is_control,judgment_index,judgment_shape,judgment_catches_fish,input_judgment,input_judgment_conf
user_1579284401246,False,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,6
user_1579284401246,False,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,6
user_1579215646109,True,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,6
user_1579215646109,True,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,7
user_1579215646109,True,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,1
user_1579215646109,True,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,1,6
user_1579215646109,True,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,0,7
user_1579215646109,True,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,1,5
user_1579215646109,True,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,1,1
user_1579215646109,True,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,7
user_1579219134310,False,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,6
user_1579219134310,False,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,7
user_1579219134310,False,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,6
user_1579219134310,False,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,0,3
user_1579219134310,False,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,1,5
user_1579219134310,False,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,0,6
user_1579219134310,False,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,1,6
user_1579219134310,False,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,4
user_1579208211705,False,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,6
user_1579208211705,False,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,4
user_1579208211705,False,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,6
user_1579208211705,False,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,0,6
user_1579208211705,False,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,0,1
user_1579208211705,False,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,0,4
user_1579208211705,False,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,6
user_1579208211705,False,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,1
user_1579219155320,True,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,5
user_1579219155320,True,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,4
user_1579219155320,True,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,6
user_1579219155320,True,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,1,5
user_1579219155320,True,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,1,6
user_1579219155320,True,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,0,5
user_1579219155320,True,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,4
user_1579219155320,True,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,6
user_1579212320210,False,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,7
user_1579212320210,False,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,7
user_1579212320210,False,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,7
user_1579212320210,False,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,0,7
user_1579212320210,False,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,1,7
user_1579212320210,False,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,0,7
user_1579212320210,False,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7
user_1579212320210,False,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,7
user_1579208201031,True,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,6
user_1579208201031,True,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,3
user_1579208201031,True,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,5
user_1579208201031,True,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,1,5
user_1579208201031,True,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,1,6
user_1579208201031,True,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,1,5
user_1579208201031,True,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,2
user_1579208201031,True,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,5
user_1579208242783,False,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,4
user_1579208242783,False,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,4
user_1579208242783,False,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,4
user_1579208242783,False,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,0,4
user_1579208242783,False,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,1,4
user_1579208242783,False,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,0,4
user_1579208242783,False,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,4
user_1579208242783,False,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,4
user_1579219127588,False,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,2
user_1579219127588,False,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,6
user_1579219127588,False,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,5
user_1579219127588,False,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,0,3
user_1579219127588,False,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,1,4
user_1579219127588,False,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,0,3
user_1579219127588,False,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7
user_1579219127588,False,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,7
user_1579284368207,True,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,2
user_1579284368207,True,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,2
user_1579284368207,True,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,2
user_1579284368207,True,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,0,2
user_1579284368207,True,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,0,2
user_1579284368207,True,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,1,2
user_1579284368207,True,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,2
user_1579284368207,True,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,2
user_1579212345756,False,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,4
user_1579212345756,False,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,4
user_1579212345756,False,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,4
user_1579212345756,False,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,0,3
user_1579212345756,False,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,0,2
user_1579212345756,False,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,0,3
user_1579212345756,False,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,0,2
user_1579212345756,False,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,3
user_1579287784902,True,1,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,6
user_1579287784902,True,2,"{'top_shape': 'diamond', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,6
user_1579287784902,True,3,"{'top_shape': 'oval', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,0,5
user_1579287784902,True,4,"{'top_shape': 'triangle', 'top_color': 'red', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'green', 'bottom_texture': True}",0,1,7
user_1579287784902,True,5,"{'top_shape': 'circle', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'red', 'bottom_texture': False}",1,1,6
user_1579287784902,True,6,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'blue', 'bottom_texture': True}",0,0,2
user_1579287784902,True,7,"{'top_shape': 'oval', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': True}",0,1,6
user_1579287784902,True,8,"{'top_shape': 'teardrop', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': False}",1,1,6
